doc_id,primary_label_id,score,sample_text,annotator_notes
ANN.NAR.POLICY-3-05,ANN.NAR.POLICY,3,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ANN.NAR.POLICY-2-01,ANN.NAR.POLICY,2,"OH-11 — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ANN.NAR.POLICY-2-02,ANN.NAR.POLICY,2,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ANN.NAR.POLICY-2-03,ANN.NAR.POLICY,2,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ANN.NAR.POLICY-2-04,ANN.NAR.POLICY,2,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ANN.NAR.POLICY-2-05,ANN.NAR.POLICY,2,"OH-11 — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ANN.NAR.POLICY-1-01,ANN.NAR.POLICY,1,"OH-11 — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ANN.NAR.POLICY-1-02,ANN.NAR.POLICY,1,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ANN.NAR.POLICY-1-03,ANN.NAR.POLICY,1,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ANN.NAR.POLICY-1-04,ANN.NAR.POLICY,1,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ANN.NAR.POLICY-1-05,ANN.NAR.POLICY,1,"CLEVELAND — Today Jane Smith outlined the Building the Middle Class plan—apprenticeships, childcare tax relief, and infrastructure jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.UNION-5-01,END.REC.UNION,5,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.UNION-5-02,END.REC.UNION,5,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.UNION-5-03,END.REC.UNION,5,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.UNION-5-04,END.REC.UNION,5,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.UNION-5-05,END.REC.UNION,5,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.UNION-4-01,END.REC.UNION,4,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.UNION-4-02,END.REC.UNION,4,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.UNION-4-03,END.REC.UNION,4,"OH-11 — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.UNION-4-04,END.REC.UNION,4,"OH-11 — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.UNION-4-05,END.REC.UNION,4,"OH-11 — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.UNION-3-01,END.REC.UNION,3,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
END.REC.UNION-3-02,END.REC.UNION,3,"OH-11 — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
END.REC.UNION-3-03,END.REC.UNION,3,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
END.REC.UNION-3-04,END.REC.UNION,3,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
END.REC.UNION-3-05,END.REC.UNION,3,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.

“Jane shows up for working families,” said Local President Maria Alvarez.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
END.REC.UNION-2-01,END.REC.UNION,2,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
END.REC.UNION-2-02,END.REC.UNION,2,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
END.REC.UNION-2-03,END.REC.UNION,2,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
END.REC.UNION-2-04,END.REC.UNION,2,"OH-11 — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
END.REC.UNION-2-05,END.REC.UNION,2,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
END.REC.UNION-1-01,END.REC.UNION,1,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.UNION-1-02,END.REC.UNION,1,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.UNION-1-03,END.REC.UNION,1,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.UNION-1-04,END.REC.UNION,1,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.UNION-1-05,END.REC.UNION,1,"CLEVELAND — United Steelworkers Local 100 endorsed Jane Smith, citing her apprenticeship expansion and fair-wage contracts.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
END.REC.OFF-5-01,END.REC.OFF,5,"OH-11 — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.OFF-5-02,END.REC.OFF,5,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.OFF-5-03,END.REC.OFF,5,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.OFF-5-04,END.REC.OFF,5,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.OFF-5-05,END.REC.OFF,5,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
END.REC.OFF-4-01,END.REC.OFF,4,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.OFF-4-02,END.REC.OFF,4,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.OFF-4-03,END.REC.OFF,4,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.OFF-4-04,END.REC.OFF,4,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
END.REC.OFF-4-05,END.REC.OFF,4,"CLEVELAND — Mayor of Akron Darryl Lewis endorsed Jane Smith for Congress, pointing to her bipartisan transit upgrades in Cleveland.

“She delivers results,” Lewis said.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
